kamar_tidur,luas_bangunan_m2,luas_tanah_m2,kota,harga
2,50,90,tangerang_selatan,547000000
6,241,205,tangerang_selatan,7166000000
3,110,84,tangerang_selatan,1500000000
5,200,290,tangerang_selatan,2700000000
4,140,180,tangerang_selatan,3300000000
2,60,90,tangerang_selatan,960000000
3,67,60,tangerang_selatan,1400000000
2,43,72,tangerang_selatan,1350000000
3,130,106,tangerang_selatan,1700000000
2,70,90,tangerang_selatan,1000000000
2,41,72,tangerang_selatan,1150000000
2,60,33,tangerang_selatan,975000000
3,62,60,tangerang_selatan,1278000000
3,150,100,tangerang_selatan,2500000000
2,39,82,tangerang_selatan,600000000
4,235,150,tangerang_selatan,3250000000
5,216,135,tangerang_selatan,2750000000
4,310,236,tangerang_selatan,4700000000
4,380,306,tangerang_selatan,4250000000
4,162,252,tangerang_selatan,3500000000
4,200,144,tangerang_selatan,3499000000
4,160,120,tangerang_selatan,2500000000
2,50,64,tangerang_selatan,495000000
4,250,150,tangerang_selatan,4075000000
2,74,56,tangerang_selatan,1634340000
7,316,240,tangerang_selatan,7472100000
4,200,123,tangerang_selatan,2900000000
7,400,1700,tangerang_selatan,30000000000
4,216,204,tangerang_selatan,6000000000
3,200,200,tangerang_selatan,4500000000
6,250,167,tangerang_selatan,3700000000
2,42,98,tangerang_selatan,954500000
5,200,193,tangerang_selatan,4200000000
6,300,171,tangerang_selatan,4100000000
4,192,128,tangerang_selatan,4608529700
4,166,128,tangerang_selatan,3658999520
2,91,50,tangerang_selatan,1923698000
3,145,90,tangerang_selatan,1650000000
5,316,240,tangerang_selatan,7556400000
2,45,48,tangerang_selatan,1250000000
5,250,250,tangerang_selatan,4900000000
3,90,84,tangerang_selatan,1300000000
6,632,465,tangerang_selatan,2600000000
3,85,62,tangerang_selatan,1453000000
3,179,270,tangerang_selatan,4300000000
4,150,107,tangerang_selatan,1600000000
4,100,72,tangerang_selatan,1690000000
5,262,265,tangerang_selatan,4500000000
2,43,69,tangerang_selatan,554000000
3,250,120,tangerang_selatan,6000000000
3,100,72,tangerang_selatan,1475000000
4,120,128,tangerang_selatan,2090000000
2,45,72,tangerang_selatan,550000000
2,65,96,tangerang_selatan,2200000000
11,716,252,tangerang_selatan,4000000000
3,110,105,tangerang_selatan,2550000000
4,320,295,tangerang_selatan,5000000000
3,85,71,tangerang_selatan,1800000000
2,70,72,tangerang_selatan,1685000000
4,250,315,tangerang_selatan,3750000000
4,200,258,tangerang_selatan,5500000000
3,80,60,tangerang_selatan,1211760000
3,60,103,tangerang_selatan,1060000000
3,138,88,tangerang_selatan,1700000000
4,441,276,tangerang_selatan,17916000000
3,120,84,tangerang_selatan,950000000
3,70,60,tangerang_selatan,800000000
2,60,60,tangerang_selatan,1100000000
4,200,200,tangerang_selatan,2900000000
4,100,62,tangerang_selatan,875000000
3,70,65,tangerang_selatan,845000000
3,170,194,tangerang_selatan,2000000000
2,89,108,tangerang_selatan,1900000000
5,130,77,tangerang_selatan,1450000000
4,105,96,tangerang_selatan,1650000000
2,60,102,tangerang_selatan,419000000
2,36,60,tangerang_selatan,110000000
1,32,35,tangerang_selatan,299000000
4,150,144,tangerang_selatan,2600000000
2,180,220,tangerang_selatan,975000000
3,62,72,tangerang_selatan,1300000000
2,62,119,tangerang_selatan,960000000
2,70,83,tangerang_selatan,775000000
4,135,75,tangerang_selatan,1610000000
5,135,120,tangerang_selatan,3400000000
4,107,105,tangerang_selatan,2399000000
2,45,90,tangerang_selatan,1300000000
1,80,90,tangerang_selatan,1200000000
4,110,84,tangerang_selatan,2125000000
2,40,60,tangerang_selatan,590000000
2,70,87,tangerang_selatan,1400000000
5,192,112,tangerang_selatan,4266700000
4,88,94,tangerang_selatan,1440000000
2,60,84,tangerang_selatan,1140000000
3,70,65,tangerang_selatan,759000000
4,190,192,tangerang_selatan,2100000000
4,93,66,tangerang_selatan,1975000000
3,72,90,tangerang_selatan,1150000000
4,88,75,tangerang_selatan,1553009876
4,180,147,tangerang_selatan,2650000000
4,216,207,tangerang_selatan,5600000000
4,348,250,tangerang_selatan,7850000000
3,70,60,tangerang_selatan,700000000
2,110,120,tangerang_selatan,2450000000
4,156,138,tangerang_selatan,3800000000
5,290,246,tangerang_selatan,3500000000
4,200,180,tangerang_selatan,3450000000
5,400,697,tangerang_selatan,4000000000
4,96,89,tangerang_selatan,875000000
3,105,98,tangerang_selatan,2200000000
2,36,63,tangerang_selatan,830000000
4,208,105,tangerang_selatan,1995000000
2,70,87,tangerang_selatan,1400000000
4,120,81,tangerang_selatan,910000000
4,210,135,tangerang_selatan,2010000000
5,250,205,tangerang_selatan,1770000000
5,250,237,tangerang_selatan,4800000000
2,72,72,tangerang_selatan,810000000
4,120,128,tangerang_selatan,2090000000
5,850,400,tangerang_selatan,8000000000
5,105,264,tangerang_selatan,2500000000
5,140,427,tangerang_selatan,2150000000
4,300,267,tangerang_selatan,3500000000
7,400,400,tangerang_selatan,6000000000
5,418,420,tangerang_selatan,13500000000
4,150,119,tangerang_selatan,2650000000
2,45,72,tangerang_selatan,999000000
2,30,60,tangerang_selatan,796000000
4,451,420,tangerang_selatan,20000000000
6,89,34,tangerang_selatan,1100000000
4,88,91,tangerang_selatan,1582500000
4,249,204,tangerang_selatan,4800000000
4,200,196,tangerang_selatan,4500000000
2,55,72,tangerang_selatan,1100000000
2,55,72,tangerang_selatan,1100000000
6,185,143,tangerang_selatan,2470000000
3,60,122,tangerang_selatan,1275000000
3,90,135,tangerang_selatan,2540000000
4,630,500,tangerang_selatan,17500000000
4,233,204,tangerang_selatan,6250000000
3,250,300,tangerang_selatan,4750000000
3,150,212,tangerang_selatan,4300000000
3,140,200,tangerang_selatan,2000000000
3,90,153,tangerang_selatan,1700000000
4,100,120,tangerang_selatan,1600000000
4,137,84,tangerang_selatan,2933835625
3,60,122,tangerang_selatan,1275000000
3,75,60,tangerang_selatan,1220000000
2,41,72,tangerang_selatan,960000000
6,250,250,tangerang_selatan,2800000000
5,200,122,tangerang_selatan,2250000000
2,43,72,tangerang_selatan,1290000000
2,65,72,tangerang_selatan,875000000
4,128,150,tangerang_selatan,2000000000
5,309,195,tangerang_selatan,4700000000
2,72,96,tangerang_selatan,1150000000
5,70,168,tangerang_selatan,1400000000
5,463,375,tangerang_selatan,18000000000
2,71,58,tangerang_selatan,1589900000
4,150,149,tangerang_selatan,4850000000
2,80,98,tangerang_selatan,1521000000
3,90,90,tangerang_selatan,1350000000
3,120,150,tangerang_selatan,1200000000
3,200,144,tangerang_selatan,3300000000
3,93,66,tangerang_selatan,1950000000
4,230,194,tangerang_selatan,5500000000
2,60,105,tangerang_selatan,1300000000
5,350,200,tangerang_selatan,2800000000
5,544,390,tangerang_selatan,24479360000
3,88,99,tangerang_selatan,1670000000
3,120,80,tangerang_selatan,2100000000
2,61,82,tangerang_selatan,950000000
4,430,300,tangerang_selatan,17900000000
3,62,90,tangerang_selatan,1500000000
4,200,220,tangerang_selatan,3000000000
4,144,119,tangerang_selatan,4400000000
5,300,399,tangerang_selatan,7650000000
4,398,398,tangerang_selatan,8000000000
4,300,200,tangerang_selatan,5150000000
2,71,70,tangerang_selatan,1200000000
5,174,144,tangerang_selatan,4500000000
2,53,40,tangerang_selatan,1019300000
2,45,68,tangerang_selatan,700000000
3,180,199,tangerang_selatan,2450000000
8,1500,642,tangerang_selatan,25000000000
3,60,84,tangerang_selatan,875000000
2,36,60,tangerang_selatan,110000000
3,182,119,tangerang_selatan,2700000000
2,36,72,tangerang_selatan,850000000
4,100,120,tangerang_selatan,1190000000
4,80,108,tangerang_selatan,2100000000
4,115,144,tangerang_selatan,2800000000
3,84,72,tangerang_selatan,1200000000
5,350,200,tangerang_selatan,4950000000
3,77,72,tangerang_selatan,1300000000
2,60,98,tangerang_selatan,1400000000
4,120,128,tangerang_selatan,2090000000
3,150,225,tangerang_selatan,1750000000
2,41,72,tangerang_selatan,850000000
3,115,80,tangerang_selatan,1700000000
3,160,120,tangerang_selatan,1400000000
2,36,60,tangerang_selatan,110000000
3,120,105,tangerang_selatan,2650000000
4,180,168,tangerang_selatan,4100000000
3,76,66,tangerang_selatan,1090900000
5,200,120,tangerang_selatan,2950000000
3,90,70,tangerang_selatan,1250000000
3,133,198,tangerang_selatan,3000000000
3,180,144,tangerang_selatan,1350000000
3,120,105,tangerang_selatan,2200000000
2,27,60,tangerang_selatan,165000000
3,60,60,tangerang_selatan,300000000
3,73,86,tangerang_selatan,2266620000
3,60,67,tangerang_selatan,1524200000
2,41,47,tangerang_selatan,1116850000
3,65,72,tangerang_selatan,1526000000
2,69,60,tangerang_selatan,1198800000
3,111,75,tangerang_selatan,1100000000
2,51,90,tangerang_selatan,950000000
3,80,72,tangerang_selatan,1462000000
3,72,66,tangerang_selatan,1110000000
4,137,154,tangerang_selatan,3739590000
4,176,140,tangerang_selatan,5124000000
3,164,160,tangerang_selatan,4147000000
3,125,84,tangerang_selatan,1580000000
3,122,92,tangerang_selatan,2396000000
3,120,89,tangerang_selatan,1500000000
4,225,225,tangerang_selatan,2350000000
2,30,60,tangerang_selatan,185000000
3,76,60,tangerang_selatan,1055972800
2,72,60,tangerang_selatan,1252838000
3,90,72,tangerang_selatan,1252838000
3,76,75,tangerang_selatan,865000000
5,300,397,tangerang_selatan,6450000000
3,105,90,tangerang_selatan,1150000000
3,66,79,tangerang_selatan,1100000000
5,250,144,tangerang_selatan,3600000000
4,158,265,tangerang_selatan,3200000000
3,72,112,tangerang_selatan,1750000000
4,200,146,tangerang_selatan,1595000000
2,54,45,tangerang_selatan,860000000
5,200,123,tangerang_selatan,3500000000
4,209,160,tangerang_selatan,6062000000
3,87,120,tangerang_selatan,1800000000
2,54,45,tangerang_selatan,730000000
4,90,83,tangerang_selatan,1200000000
3,120,169,tangerang_selatan,2180000000
3,85,63,tangerang_selatan,565000000
4,250,186,tangerang_selatan,5700000000
3,87,120,tangerang_selatan,1800000000
4,96,89,tangerang_selatan,875000000
3,83,120,tangerang_selatan,1836220000
2,80,82,tangerang_selatan,950000000
3,164,80,tangerang_selatan,1750000000
3,68,61,tangerang_selatan,1270000000
3,58,51,tangerang_selatan,1345650000
3,85,84,tangerang_selatan,2100000000
3,88,70,tangerang_selatan,1250000000
3,170,105,tangerang_selatan,2140000000
2,42,82,tangerang_selatan,900000000
3,54,60,tangerang_selatan,970000000
3,220,150,tangerang_selatan,2375000000
2,103,140,tangerang_selatan,1990000000
3,93,74,tangerang_selatan,2420910000
2,63,60,tangerang_selatan,1596000000
4,112,85,tangerang_selatan,2150800000
4,135,120,tangerang_selatan,3584900000
3,106,90,tangerang_selatan,1865850000
2,55,60,tangerang_selatan,1295000000
3,83,72,tangerang_selatan,1820000000
3,67,72,tangerang_selatan,1446000000
3,105,66,tangerang_selatan,1470000000
3,60,62,tangerang_selatan,887250000
2,39,112,tangerang_selatan,1180000000
6,148,200,tangerang_selatan,3530000000
2,100,120,tangerang_selatan,900000000
4,135,157,tangerang_selatan,3210000000
3,180,90,tangerang_selatan,2090000000
4,131,145,tangerang_selatan,2500000000
2,105,84,tangerang_selatan,1500000000
3,45,123,tangerang_selatan,1290000000
3,180,264,tangerang_selatan,2550000000
3,90,60,tangerang_selatan,910000000
2,65,120,tangerang_selatan,1560000000
3,114,90,tangerang_selatan,1650000000
4,200,93,tangerang_selatan,1400000000
2,45,78,tangerang_selatan,650000000
4,106,90,tangerang_selatan,2884890000
3,50,72,tangerang_selatan,835000000
3,125,84,tangerang_selatan,1655000000
2,57,60,tangerang_selatan,1370000000
2,57,60,tangerang_selatan,1490000000
2,61,100,tangerang_selatan,1670000000
4,131,120,tangerang_selatan,2889330000
2,69,60,tangerang_selatan,1294300000
2,91,50,tangerang_selatan,1837709000
2,66,112,tangerang_selatan,2010000000
2,70,105,tangerang_selatan,1905000000
2,54,66,tangerang_selatan,1070000000
2,36,63,tangerang_selatan,830000000
6,148,200,tangerang_selatan,3530000000
4,105,120,tangerang_selatan,1875000000
3,64,94,tangerang_selatan,1290000000
2,57,60,tangerang_selatan,1141000000
3,80,62,tangerang_selatan,1453000000
2,70,68,tangerang_selatan,995000000
2,41,32,tangerang_selatan,850000000
3,64,94,tangerang_selatan,1290000000
3,125,72,tangerang_selatan,2300000000
4,137,84,tangerang_selatan,2970000000
4,141,120,tangerang_selatan,2970000000
4,150,128,tangerang_selatan,1850000000
3,108,84,tangerang_selatan,1850000000
3,111,117,tangerang_selatan,1470000000
2,45,72,tangerang_selatan,550000000
4,148,114,tangerang_selatan,2525000000
6,450,355,tangerang_selatan,12500000000
2,36,72,tangerang_selatan,700000000
4,170,135,tangerang_selatan,2250000000
3,67,76,tangerang_selatan,1500000000
2,61,60,tangerang_selatan,1400000000
4,126,112,tangerang_selatan,4300000000
3,139,116,tangerang_selatan,2470000000
2,78,60,tangerang_selatan,680000000
3,69,84,tangerang_selatan,1070000000
2,65,120,tangerang_selatan,1560000000
2,60,84,tangerang_selatan,1140000000
2,45,80,tangerang_selatan,550000000
2,45,85,tangerang_selatan,1060000000
2,80,98,tangerang_selatan,1520000000
3,78,117,tangerang_selatan,1790000000
4,198,108,tangerang_selatan,4850000000
3,83,120,tangerang_selatan,1632190000
3,72,112,tangerang_selatan,1750000000
5,1500,642,tangerang_selatan,25000000000
3,130,96,tangerang_selatan,1610000000
2,54,84,tangerang_selatan,398000000
3,150,119,tangerang_selatan,2300000000
3,66,75,tangerang_selatan,1300000000
4,87,70,tangerang_selatan,2360970000
3,140,87,tangerang_selatan,2130000000
3,75,66,tangerang_selatan,1792000000
3,73,81,tangerang_selatan,1895880000
4,86,87,tangerang_selatan,2124540000
3,60,98,tangerang_selatan,1251000000
2,71,60,tangerang_selatan,1198800000
4,75,72,tangerang_selatan,1375000000
2,99,75,tangerang_selatan,1030000000
2,127,100,tangerang_selatan,1300000000
3,83,72,tangerang_selatan,1800000000
3,73,136,tangerang_selatan,1390000000
2,36,63,tangerang_selatan,830000000
2,52,75,tangerang_selatan,1089000000
2,105,74,tangerang_selatan,1931721850
3,110,72,tangerang_selatan,1470000000
2,85,60,tangerang_selatan,1332450000
3,127,54,tangerang_selatan,2712840000
3,140,88,tangerang_selatan,2250000000
3,60,77,tangerang_selatan,1251000000
3,60,93,tangerang_selatan,1909800000
3,116,98,tangerang_selatan,1987500000
2,57,60,tangerang_selatan,1400000000
3,68,73,tangerang_selatan,1420000000
3,74,69,tangerang_selatan,1205000000
2,50,84,tangerang_selatan,1420000000
3,70,72,tangerang_selatan,1470000000
3,150,90,tangerang_selatan,2200000000
2,49,105,tangerang_selatan,1400000000
5,168,113,tangerang_selatan,3100000000
6,148,200,tangerang_selatan,3529900000
6,300,241,tangerang_selatan,6400000000
6,300,180,tangerang_selatan,4800000000
3,72,72,tangerang_selatan,1389000000
3,75,60,tangerang_selatan,1220000000
3,121,105,tangerang_selatan,3080200000
3,60,77,tangerang_selatan,1251000000
2,55,60,tangerang_selatan,1100000000
2,64,72,tangerang_selatan,1750000000
3,115,162,tangerang_selatan,3490000000
3,120,160,tangerang_selatan,1540000000
3,60,65,tangerang_selatan,1300000000
2,64,72,tangerang_selatan,1347000000
3,72,112,tangerang_selatan,1750000000
2,103,140,tangerang_selatan,1990000000
2,59,84,tangerang_selatan,910000000
3,900,900,tangerang_selatan,7000000000
4,300,191,tangerang_selatan,4220000000
8,300,177,tangerang_selatan,2780000000
3,99,127,tangerang_selatan,1480000000
4,300,291,tangerang_selatan,8350000000
3,162,180,tangerang_selatan,3500000000
3,120,165,tangerang_selatan,2354000000
4,130,65,tangerang_selatan,997500000
3,142,135,tangerang_selatan,3250000000
5,285,180,tangerang_selatan,4800000000
5,153,82,tangerang_selatan,2200000000
2,41,72,tangerang_selatan,960000000
6,200,135,tangerang_selatan,2900000000
3,160,100,tangerang_selatan,1600000000
3,80,68,tangerang_selatan,1600000000
3,100,120,tangerang_selatan,2400000000
3,78,65,tangerang_selatan,900000000
3,144,84,tangerang_selatan,2800000000
5,550,460,tangerang_selatan,9000000000
2,80,98,tangerang_selatan,1520000000
4,218,109,tangerang_selatan,1450000000
4,200,291,tangerang_selatan,3000000000
2,70,105,tangerang_selatan,1905000000
3,85,84,tangerang_selatan,1622000000
3,110,70,tangerang_selatan,1650000000
4,92,152,tangerang_selatan,2200000000
3,80,69,tangerang_selatan,1600000000
4,225,170,tangerang_selatan,5300000000
3,240,240,tangerang_selatan,1650000000
3,90,135,tangerang_selatan,2540000000
3,71,60,tangerang_selatan,1753800000
4,89,92,tangerang_selatan,2478630000
2,60,62,tangerang_selatan,900000000
4,120,138,tangerang_selatan,1200000000
3,80,60,tangerang_selatan,1065000000
2,40,64,tangerang_selatan,700000000
2,36,68,tangerang_selatan,699000000
3,95,72,tangerang_selatan,1200000000
3,160,160,tangerang_selatan,1650000000
3,78,70,tangerang_selatan,1500000000
8,711,1480,tangerang_selatan,25000000000
4,148,128,tangerang_selatan,3800000000
5,350,323,tangerang_selatan,14500000000
5,545,660,tangerang_selatan,29500000000
4,250,186,tangerang_selatan,5700000000
5,390,225,tangerang_selatan,7400000000
5,463,300,tangerang_selatan,16000000000
4,84,74,tangerang_selatan,1300000000
2,27,60,tangerang_selatan,280025700
4,198,108,tangerang_selatan,4850000000
3,96,175,tangerang_selatan,1350000000
5,450,355,tangerang_selatan,12500000000
2,73,72,tangerang_selatan,1489950000
4,100,90,tangerang_selatan,1650000000
2,80,90,tangerang_selatan,1500000000
3,112,90,tangerang_selatan,1721500000
3,88,94,tangerang_selatan,1440000000
2,99,87,tangerang_selatan,1560000000
2,52,78,tangerang_selatan,675000000
7,600,420,tangerang,15000000000
3,100,78,tangerang,1400000000
3,122,160,tangerang,1800000000
5,380,450,tangerang,9500000000
2,55,60,tangerang,821497628
2,45,58,tangerang,550000000
2,72,72,tangerang,820000000
5,600,600,tangerang,8000000000
5,300,180,tangerang,5500000000
4,200,122,tangerang,1700000000
4,160,205,tangerang,2200000000
2,41,72,tangerang,1250000000
4,161,144,tangerang,3600000000
3,160,120,tangerang,2700000000
4,110,126,tangerang,2500000000
3,96,84,tangerang,2350000000
5,180,90,tangerang,1350000000
2,54,72,tangerang,950000000
3,100,81,tangerang,880000000
3,132,119,tangerang,2475000000
3,119,119,tangerang,2700000000
3,220,140,tangerang,1100000000
3,160,136,tangerang,3200000000
2,73,60,tangerang,1800000000
2,41,72,tangerang,960000000
2,41,72,tangerang,960000000
4,286,276,tangerang,9352707930
3,170,130,tangerang,1900000000
5,160,131,tangerang,2300000000
2,55,60,tangerang,800000000
2,150,120,tangerang,1475000000
3,180,120,tangerang,1650000000
3,80,140,tangerang,1400000000
5,130,72,tangerang,1320000000
4,130,128,tangerang,2900000000
3,120,96,tangerang,2331500000
3,120,97,tangerang,1650000000
3,67,72,tangerang,1700000000
3,85,84,tangerang,1535000000
4,144,84,tangerang,2278035000
4,100,108,tangerang,750000000
3,73,72,tangerang,671000000
2,45,84,tangerang,925000000
3,75,151,tangerang,1800000000
2,100,146,tangerang,1560000000
2,58,125,tangerang,595000000
4,260,157,tangerang,1750000000
6,200,150,tangerang,2500000000
4,70,72,tangerang,1000000000
4,160,266,tangerang,5000000000
3,116,136,tangerang,2750000000
